,Host Since,Country,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,Day,Month
2602,2015-04-15,Ireland,53.35535256091341,-6.255840010581269,6.0,1.0,2.0,3.0,145.0,50.0,1.0,0.0,1.0,1125.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4
2603,2015-01-16,Ireland,53.35431467019016,-6.266258386584422,2.0,1.5,1.0,1.0,90.0,18.0,2.0,20.0,3.0,1125.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1
2606,2015-01-23,Ireland,53.31491502876237,-6.208515953980961,2.0,1.0,1.0,1.0,40.0,20.0,1.0,0.0,6.0,1125.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1
2607,2016-11-16,Ireland,53.34073965768869,-6.227459113192006,4.0,1.0,2.0,2.0,100.0,40.0,1.0,0.0,2.0,1125.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,11
2609,2015-01-31,Ireland,53.3435599072596,-6.367149832038966,2.0,1.0,1.0,1.0,55.0,18.0,1.0,0.0,2.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5,1
2610,2016-11-05,Ireland,53.405071703837166,-6.172933454251019,2.0,1.0,1.0,1.0,41.0,0.0,1.0,0.0,1.0,1125.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,11
2611,2014-11-21,Ireland,53.31309108664199,-6.269618354168505,1.0,1.0,1.0,1.0,55.0,20.0,1.0,45.0,3.0,14.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,11
2612,2014-07-03,Ireland,53.33398054226915,-6.293074792902821,6.0,1.0,1.0,4.0,60.0,40.0,1.0,10.0,1.0,1125.0,147.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,7
2613,2015-06-10,Ireland,53.34113600570446,-6.23498769597397,2.0,1.0,1.0,1.0,60.0,0.0,1.0,0.0,2.0,1125.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,6
2614,2014-09-17,Ireland,53.33906606749583,-6.274332772624447,2.0,1.0,1.0,1.0,109.0,0.0,1.0,15.0,1.0,1125.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,9
2615,2013-11-16,Ireland,53.34837471190314,-6.279255196673741,2.0,1.0,1.0,1.0,300.0,0.0,1.0,0.0,1.0,1125.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,11
